cpu_usage,memory_usage,disk_io,network_errors,throughput,latency,packet_loss,bandwidth,jitter,retransmissions,connection_drops,uptime_pct,failure
43.54158078305104,16.769996823052473,11.148412971078077,9,71.33180717712429,14.717700632976296,0.011240656363488161,116.49967154177892,7.3738846147675225,3,0,98.69639868706436,0
85.50697786449095,94.01074389882909,91.26781398183611,71,6.4314019231305455,496.10278716677624,0.7834268514521116,9.391130598645892,91.71206926380222,65,35,64.91396759823327,1
29.510056771575567,20.569236150453655,57.09834782365987,1,162.0902042727531,28.64953881332595,0.011392497250925088,169.3627806220507,8.438818235347323,0,1,98.99138423323743,0
29.609783158835864,33.20107483790429,19.342004350715,8,160.06346586596118,9.135349638681582,0.03871974248033734,91.82967247046392,0.9707810981057163,1,0,95.34045816664862,0
47.17962481059247,62.91445796277053,22.177584067943904,8,115.25896261305013,14.126207354054268,0.04584918839531947,61.4058247041619,8.358360983173705,3,0,98.97169628208344,0
82.78053327349043,73.54487423855134,96.01302607183061,181,22.190223956511833,121.55624940774548,0.4246001099143132,10.649396153780092,69.86599043328457,79,6,82.80105428642692,1
98.36971670909824,70.34387001607767,80.89159101115506,92,6.000389374049223,263.83697710046806,0.2564838290429455,15.300721948353155,59.55987300437542,62,8,54.6883042934202,1
9.694945817342948,45.42009226157832,31.197408178761332,1,106.42585135260131,51.658892015521694,0.012440697595246365,58.985081919110186,0.08248516950396745,1,0,96.95717037251438,0
43.91210119655811,30.29276166599997,29.282203558618054,7,98.7201015516211,24.314071031876924,0.04183443350825708,170.5118272498456,1.9868134059490927,0,0,96.79199021268835,0
63.71836350874006,96.51186286868615,89.296489000519,34,21.21028687626354,494.4575333902655,0.44213988062694015,15.952946352206407,17.1573456628493,48,28,37.06564132061584,1
99.88450506374772,78.91569138719468,94.51355311009071,85,21.187248848894676,411.0071550791097,0.16395627727967976,27.430400552266136,78.99887123806808,39,21,53.784481907829765,1
75.73385059072852,88.15698233572596,99.51027650770891,32,12.011420844732566,393.7745041706534,0.12153816059495452,7.267274148019423,46.99296306971685,91,9,42.276950622590824,1
51.93760075617828,20.12446378713726,58.658343982492134,6,158.53983080129387,38.27046292081868,0.03227857216236229,104.35468913821963,3.8834409003048895,4,1,95.19166352373617,0
84.09500804984648,73.5281732375614,84.81230027525962,57,8.2003836495239,489.44622709342406,0.386181179194549,10.78651187776924,28.444876021326095,10,14,46.590979969699795,1
63.65343494288145,97.41873253612486,97.93343627965075,82,9.69001222405295,375.59544832358563,0.3654310014371241,7.370006966135625,45.92854380948924,49,16,3.8396952685138617,1
7.743368440627622,23.69822893928141,28.710775438912716,9,110.55551442726171,53.105770770270574,0.04843353631192582,143.64867735690774,4.899842514858293,0,0,98.88931579971627,0
42.21323482935679,54.31956540413416,59.386165554561885,1,199.0766944080463,55.65541428500433,0.046531308729645095,60.35028530742277,1.061667559059395,2,0,99.46290905123004,0
44.72432795218951,30.133936800235958,35.371298886839575,3,64.2286472454966,57.040131749505555,0.00904277518257226,65.60610703221153,6.595676050131418,2,0,97.14202096074406,0
68.80467428941279,77.42233131952122,92.14646590816236,174,8.903083114791006,99.37532736734258,0.0958971563269012,10.77250747400285,71.14078011225465,42,34,54.94384523949062,1
65.73216698131822,91.92000628876775,87.32801775848624,119,25.941886509734445,384.5914004977981,0.6478037355365723,9.142546264868452,79.78978691514634,11,47,7.965340713051674,1
65.05387222399835,87.20459324814722,87.09918353228475,123,20.672131501153782,151.6278254614042,0.5521796784147361,17.93126469608873,21.890113994726175,47,7,63.33533266461111,1
21.398241080798407,24.72840115478612,9.420862921557157,9,106.3740106147714,5.350974137755194,0.040370000404120504,187.35986631374598,9.946732496596875,3,0,95.8980627273025,0
50.02808534685978,36.551915373117545,56.13140941281886,7,122.06974930727905,49.65036843965253,0.02968755991795509,178.02058943504738,4.720450330217912,1,1,99.81810819517678,0
91.7779796880049,97.891428612404,83.15861980330448,68,29.148447050006162,408.16852603455,0.16148212956097363,26.75292896979139,74.86029233525942,92,20,15.099405156078152,1
73.64711357564346,92.63274952826525,89.40840553732353,179,4.628700269165826,466.4299776417064,0.2865370333949356,3.6730077198901845,54.40450634061194,48,32,53.54463365478705,1
47.9860823733105,22.47741579822423,6.429117832122503,1,89.52816498521801,3.9926675594872836,0.03995483340186191,70.20916229709354,1.4264338369266216,0,0,95.19537285059272,0
52.71273241513372,35.72169327029026,22.4429725889114,2,59.52938732367631,27.107722956259153,0.029259965929446293,40.79297677440762,2.6195279426207883,1,0,96.73866133327496,0
35.30828808260922,19.14224643128565,30.12958584470294,7,72.62118605549858,9.965519434703454,0.03215156321681065,48.11143050733955,5.510701317609294,4,1,99.9539478487463,0
49.659192643660035,64.32627111725017,15.656389994902993,3,66.40395576790046,79.5422825091787,0.01787827141201175,80.60309316785863,7.37642834565893,2,1,99.32540200660485,0
39.614480448788925,32.919900549753756,34.44554212520945,2,97.3994531825775,7.142949741880179,0.01142451559685988,82.96947657656162,3.519825282176725,0,1,95.52840184054308,0
51.35209828808183,31.524222703807464,45.514135471098946,4,160.81049337314565,47.12542878010817,0.0405113062576362,138.9073467677141,5.317848435881784,2,1,99.17604677854949,0
45.19545985296294,47.073162511167745,22.393708201870734,6,114.84597502126701,10.334321699628676,0.02951220997932393,71.01268249464803,8.494469492002143,0,1,99.17296182344371,0
51.34531145406796,61.6284205873776,32.25207122499895,1,55.81666895219137,28.182729034813782,0.005263467187368648,185.61530387492144,2.6576796891907772,2,1,98.69572516435056,0
57.65773437010326,44.170970734027705,23.132110771269165,3,116.50275050386234,57.051748594134914,0.03173052778087609,57.40884235617212,1.4467344302772267,4,0,95.15237688882745,0
81.70827721858883,81.49937343226536,98.44984903759497,41,27.69800717759189,244.16725204234496,0.06574187641744221,11.707543882021923,90.8493786563027,20,14,22.330424686745644,1
64.96260056696252,84.72886969657081,99.78603589696726,61,22.501841435755587,268.1610844906028,0.5325147881490446,14.33754786097286,67.46935908561969,80,10,31.394196663505102,1
75.2627535692604,89.61020369367652,86.14392913162905,86,3.382138681998108,437.31268187599585,0.09917622188066132,22.753164466084048,76.42567436775333,23,31,69.39025098952912,1
41.90239500267635,65.33921863621154,53.306480757580154,0,176.54885149977696,72.53367825032885,0.014117693956863487,163.40386796874566,5.139067607093324,1,0,96.64586746305226,0
31.103027880230492,49.56529185830235,6.95821232229104,8,117.88904111447552,73.4194300800465,0.0365195873733884,133.80467969279758,9.74157340833355,2,1,97.15865001606358,0
59.717970217579165,44.6375018855771,56.96060682661767,4,82.16011629785396,72.7985874649521,0.020182381248524263,71.5589446556187,4.476420769393641,2,1,97.08621407599026,0
12.252230762472749,18.495697694522878,45.993590096111205,4,180.00516549879984,22.239170177032246,0.047949082584172645,174.42036905298042,1.1811154261033197,3,0,99.33031310969494,0
75.76430310917948,78.08530177586583,85.45241969422014,77,26.496662462800185,281.99514613591253,0.42260214307461236,1.7168602852945574,44.41172045863916,75,23,49.7093709220992,1
66.02115683985174,92.86276097468321,97.72168655516414,71,1.2671119911833095,469.5134809375396,0.7168269188032086,12.606504470669218,14.25560250529994,15,26,18.170176813644115,1
8.764238751449913,59.062027617229305,7.200149765805598,4,143.4341488658427,44.163001484103134,0.014626696863076738,91.41260173041046,2.2860199069255116,3,1,95.61974093169188,0
45.122374216823054,58.14086632950562,57.46533139733978,1,125.71407007566548,24.36959322204423,0.037522257836483705,181.67529989871898,3.7148063399978293,0,0,95.78651293138026,0
40.61189268380748,68.9141023080731,57.14843601348447,9,58.3602562878148,26.395736453112903,0.04511785656797595,113.9551111748167,3.224318434655533,2,1,95.38051261769422,0
57.930248896733005,65.10287248639106,8.96901999318481,8,145.92576405317402,25.60774733780431,0.03356965190465391,79.9558343273527,1.764956632755963,4,1,96.02434851351225,0
26.96307970279164,68.61190423464748,39.762487758080475,5,158.43862466316995,23.33221075841034,0.041686617763967204,142.6904673753168,5.0128683078624405,2,1,97.53450703236665,0
47.53264790529211,60.686935620935586,14.122275668239043,8,134.0516394659245,44.27764502859686,0.032447286090840424,86.33129146182613,5.648512354303152,4,1,96.50086310054829,0
27.25482168683063,34.9962523391184,24.542193886944872,1,179.87341131756702,12.13013413324282,0.03463693068469153,45.564592354254465,2.7450219608125837,0,0,99.84528067771294,0
10.97209872356384,47.5511889716706,34.37840191427341,2,77.1996412037929,7.664931731468061,0.019047382625262857,87.3731646618596,6.041613780854721,2,0,97.47061542512515,0
58.11845296771932,33.75369080167414,23.575339924454624,9,87.99818404920319,46.049478847342876,0.010832679828435905,175.47209427510586,0.10366380184403834,1,1,99.44880646836728,0
98.47049647410107,72.14381279671994,80.40518020702245,192,11.355746036542566,125.76384359357276,0.5984588086347233,3.2345661951456934,40.31469905161967,90,41,71.11344345785453,1
11.914839769975927,42.44746801681221,58.598528378705915,9,191.2957495782593,10.974502993509738,0.008900674509042656,96.62124840380251,8.59638775823549,4,1,97.02179054217808,0
10.487317419187391,65.6550868929513,16.76731788109513,7,135.76103530199964,42.878974649869846,0.003340384789396561,133.42104355042449,1.1996143892285294,4,1,97.66198296437621,0
79.53065296525003,76.89559749008998,98.01936842249106,97,19.524007575773428,267.5809452988973,0.5150493067574368,1.8286064900209205,65.63191003314107,58,13,52.138960940929095,1
25.439577656587566,24.432674489600856,57.99082742936628,2,61.624757616443574,46.80801760617226,0.006461673388353517,190.24668028452442,1.8200629167364824,2,1,95.08396750452529,0
56.115068112741504,48.2851543487615,6.643798790668986,2,161.5300047528625,16.57419677165484,0.037769610558313384,144.0697672257307,1.8513303731888575,0,0,95.74031628237626,0
55.23441857543108,64.6273331552967,42.55842771305082,7,120.3619933431479,37.947429726068236,0.027073373647746812,104.48543875444615,2.2161066916456216,2,0,97.07618285842103,0
38.93697802804516,64.61252645922754,52.08354807505224,9,109.94366283476438,76.19111145848647,0.03169698587945648,60.31861009912673,8.761344695462133,0,0,96.8346613567287,0
40.554030280916955,36.26370030374386,31.563925130295083,8,128.7707860825626,7.32741147777605,0.019885655793773972,118.71470964967017,9.022523338979717,1,0,95.48448294426207,0
91.45746783353403,81.28490119749931,81.53483295157557,178,26.16959991216892,371.95284846801445,0.44320233381702984,1.2545049425450503,80.91537240038508,57,40,21.07722702572068,1
73.47977583965445,96.19013143404504,92.51976520719917,123,7.985255811614539,435.3912852334003,0.2838960530398177,21.224358296721462,36.945591421568466,76,27,87.88537370331296,1
90.55301578987871,79.4461605409329,98.68442792958908,74,17.55809128425494,261.9338752361625,0.4053829125038109,11.691355867233725,40.42534308979694,39,5,12.213936198105472,1
26.99215127885436,37.84996854898377,39.12906159724542,8,160.3743391574103,19.667110302547695,0.0032020246683333586,67.76662536548612,9.794475790282371,1,1,95.15005850461216,0
11.350130595128652,36.17683962108868,54.53692261834609,5,71.03013085946719,30.608494734656475,0.011220500796673777,46.02719674936593,5.655335511073658,2,1,95.23084666185669,0
13.45080122156305,25.59132071512751,51.21330358971376,6,131.43159207189694,75.22459828389148,0.00041021532233688767,64.59649398050688,2.4634322779581286,1,1,96.05092625705343,0
34.997577109241874,13.325510153220748,15.383790520236428,5,160.40226574944404,13.83849514062797,0.027774649092645588,130.7696010984218,4.4375699314268235,4,1,97.3008643246186,0
81.87495820200759,76.71537233096221,83.42647318225409,131,25.766981100298096,375.84871994438504,0.5393468352898073,8.08067117819255,12.717453419657865,68,11,19.113536787083245,1
30.67674622080382,46.98772300683939,5.860087147661523,1,194.9550326998402,53.863899740427605,0.045967998969873615,190.32090129090273,7.689528267435839,0,0,98.83170124451047,0
33.8249860218357,64.70260755610127,14.685491964845298,0,182.3344753764032,74.38241510620419,0.03341504103612766,108.3012899510655,2.941977742660713,4,0,97.43821987239667,0
57.59738208823298,33.34380115898169,22.967641049624216,0,138.86110032557295,73.58464239095392,0.03161650379869503,43.8429019776634,5.08321408346622,1,0,97.29842659991677,0
13.971364246655366,28.968021776164512,7.953001765081621,4,104.83668576073842,59.75173233753915,0.04229246844592373,52.258224457872515,9.475163385753824,4,1,99.77291321271622,0
40.2545630643558,49.68947302810144,17.296959594558217,7,157.1231572255484,61.711699639073565,8.490085436206885e-05,64.13884082953587,7.958860051156393,4,0,96.368860719329,0
33.79692515524401,42.03638301987892,15.535600125996204,3,196.19976682506947,4.7354375070190855,0.023019427012459567,107.60564679531578,1.7535753138201515,4,1,96.47141393156284,0
48.48205851610578,38.18267711490978,37.84507759767418,5,153.2217605772628,50.090112151861554,0.04811812328281315,191.7657745422662,7.574479804335782,4,0,95.86301155363053,0
65.38067810906024,74.80365900887851,90.45739994746931,147,27.921191986112603,115.92071960905344,0.5107266471599629,20.16819798482291,88.98526366555839,85,28,82.94284648073246,1
47.486611729709026,16.148406307900213,32.163373433539284,3,128.836418495536,37.03732807769858,0.00669583890397038,61.84773628569799,5.200855897229507,3,0,95.05103744499043,0
20.383012870630264,54.02519794081105,30.684690659774397,4,97.43112605657757,37.47015165274055,0.013080232947484106,117.05944049654713,4.9237026696495425,4,0,95.67410510257514,0
18.99988410807554,64.023896356058,6.67561628849006,7,131.73356087011635,1.7270450851948582,0.020281853452191047,135.35054925733,8.811758132993862,4,1,99.16291789604612,0
39.2043441069509,20.22912850516743,22.112127231385642,4,135.1657640826003,66.81652837631071,0.005670559400387837,126.04656392150761,8.295171687688686,4,1,95.32943505068951,0
80.01062868378332,84.5649584796758,87.89755576761114,104,29.649551385403967,387.32226302674627,0.6627376204089483,29.385937314708908,47.88562005291549,28,17,13.344089985431495,1
32.961770296342074,42.2692824962283,6.056222358053416,0,158.3829301872468,32.830519244298316,0.019482926103281673,52.59002713645149,5.720704781003638,4,0,99.32362688634576,0
56.59422299173405,41.26040409805824,21.703470737644093,3,113.84511263932077,11.04111447971083,0.001018356465701037,81.62862304179001,6.87993644168548,0,0,96.2878545239997,0
13.898147218912314,69.65080635957125,10.489297887722156,8,173.75641910496705,3.3085280931469043,0.007960343522227076,43.643151376173144,7.530287284276747,0,1,97.62384652727874,0
92.53159151784081,92.01420219090828,87.72810581518205,127,10.156787006358858,487.7443862950848,0.20889811219258636,27.840557043698052,26.549994888951865,84,38,41.68969248244906,1
50.498601299113034,54.31277396628408,28.736294747730827,0,138.83955642248867,3.146155994195832,0.00582196883865807,96.39836490126808,9.614577492414934,2,1,99.56305914802749,0
43.577334239459574,63.84730185686876,52.43454841425918,0,160.91507069485002,18.905344072892714,0.013818898092457838,94.43727767541267,9.453384174175403,0,0,97.31404322080989,0
80.14688945467732,72.7761956269843,90.03020786900683,67,27.919159501647098,389.6464964841694,0.23970230722141167,10.377876034812791,70.7954105768141,47,20,28.214583115566086,1
32.124820187047305,33.38051039288667,53.72706507002553,8,166.0547829501885,24.217209864477038,0.004114589039587425,127.14737255405515,3.983150087738804,2,1,96.66358378386082,0
30.17836484350866,16.118217547588216,13.108692735821602,2,93.41353841235093,33.29742112411406,0.017143981604355648,132.96352456989257,8.046690369124926,3,0,99.05139514219822,0
32.49643440408019,18.656780445349245,35.653773926203634,1,126.74680178809373,58.73267732018011,0.046649602811675316,40.40467806605189,0.8106918050466083,1,1,96.4897767535997,0
57.42674028325638,48.81030253001073,40.408217311575264,1,81.2118760987077,14.79724983623442,0.012416235730405185,144.1568438579742,6.732063301914563,2,0,98.89340934363338,0
49.42011790088676,67.5933769832784,55.14162374063638,7,79.83088589581166,15.024982268849081,0.004722161025480865,166.1508259528257,0.5123102760402587,3,0,95.26120407079247,0
50.927549402477155,50.5754379613106,55.03479860076088,6,65.14498883438405,37.04477388019077,0.013693164222134475,105.9603342721058,9.585698477354,2,1,98.1844438862662,0
80.6358781780036,84.70407399308209,84.00227401757203,63,6.390062409246155,402.0411662128332,0.1708265847442038,21.3621714098638,27.834788356440125,10,5,49.27154283259688,1
57.311222661465116,11.38571657284606,31.041099193414706,7,74.44367447666059,58.34738711879265,0.043439844795000834,79.54182229015139,4.582359033508911,1,1,97.53348764470113,0
24.791260898325792,37.24234911422662,17.913852454065534,8,181.85620033067133,33.7540640279868,0.047860582671084166,188.14473190240906,3.1288543480948494,0,0,95.57363384125274,0
81.4863999688018,82.11556222989313,90.03255573400884,41,12.864459128104913,397.2847720438681,0.09295269939513436,2.8771562191038016,57.66474499874766,90,5,47.577680661025425,1
20.10892433054802,54.10556486255903,8.80187080948481,3,70.98506105174306,52.10403449778797,0.03987791224101758,108.41037539005751,2.3949233508991052,1,1,97.8328900932644,0
91.74283718507928,89.83087447005425,93.5439036745403,60,26.62894790898188,110.39653169417848,0.7019255729557126,13.778435059572754,99.47963231155614,30,44,63.558277368081136,1
23.4771215702384,61.360606193079825,51.06201303741528,5,84.54941558491275,29.209682114958564,0.04646547691913129,117.83667794492665,0.8497044583784386,1,1,98.95437013666117,0
53.19797024555984,40.74717786200942,50.863166792138635,9,135.33073464647728,44.42955415445037,0.028746679543176775,96.12220718059739,9.460869684541581,2,0,96.1831388463653,0
94.35827499808633,88.08712478611679,81.52419697062689,37,17.65541948310052,408.89200700815945,0.6330827123963679,28.913237287397603,38.40310777439102,68,34,38.03186388596791,1
14.648966423787783,22.125616470821406,23.144272069734562,0,191.74446892348968,55.13398020556672,0.03308375970737237,59.899988826670224,2.404472728918965,1,0,96.9731549847772,0
27.147094391361485,46.29086028910769,22.681790809676503,6,62.120426982598126,78.61474978158115,0.04118163774228224,166.9173590320416,3.1087727823038347,1,0,97.00486505280244,0
57.07097092216621,47.22069694905007,37.392827218824834,7,126.18688147871217,53.003088661767435,0.03208942316351628,153.02121818556546,7.208623067531148,0,0,98.57488578513542,0
64.50411798303794,73.2783336664721,93.15703128734658,34,4.077750490390232,388.69804249717237,0.5944981111276385,14.029134810064578,52.2662246498901,19,5,2.3630271745416698,1
97.67846602638487,79.37290361128045,91.03973070041377,81,3.203724236937507,126.12334276161518,0.669305153305351,10.614860607016054,25.860151273470976,47,28,78.07715680046203,1
99.75461428314499,92.21680203551173,97.4078952312482,181,4.024564403682804,257.00986680526114,0.6913797374509006,11.057668473490457,61.200347139049384,87,25,68.55606287510729,1
87.38132782828029,83.49143972353781,98.72983363205226,131,12.808837840876622,377.3903527702459,0.7756471969180531,4.993448911700745,51.905418259398104,74,48,89.35026777584466,1
33.46413214428466,56.119986966587284,34.994431411775594,3,191.05984634361832,10.719096397387778,0.042346110057365265,180.73472315179802,5.0035453815108175,4,0,97.87690257309964,0
30.988997583549782,32.335372205821685,45.661310784545975,4,187.99051532923704,30.16746858596498,0.03032611341859101,110.34146112279375,4.930698418188307,2,0,95.55835990982257,0
92.04949172396095,77.56383098299784,95.0799523352723,184,15.039808137519048,386.945653816725,0.6500829519847909,17.281971388013172,64.24353054132214,43,40,89.47593185259805,1
81.43220602035095,83.47921343797482,80.09657205011871,198,25.183696174074694,316.0325827200269,0.6467350165924975,25.869626950695622,99.54230889595566,26,7,79.44516048064114,1
68.66626402901741,75.59166195393786,93.9642037779531,151,1.0593180890937046,128.334643473754,0.5882527644792925,4.769382864111745,48.64021335737306,32,14,11.850840978979978,1
81.50121537547834,89.4567617774154,92.36011471602583,60,28.90614253179002,242.99465827601324,0.1679118759411964,11.45752210562719,60.67807343222861,86,13,11.72668798792563,1
96.25844492534995,93.54157685114342,99.53732009714915,194,6.782144443093607,436.8951765445925,0.7502417200017184,4.991156828736866,22.068477547451906,21,44,5.117802614821054,1
51.92446930179943,62.158338844043804,47.29531077958257,8,52.80709647985597,2.872516135746051,0.0005516541089621907,144.56461161681233,1.8760089205330865,2,1,95.6844236702343,0
37.25238602886651,31.114791470480228,38.62195227930937,3,142.550375763766,32.97281145196586,0.005023240778642613,170.1685411618671,3.2746603055572887,1,1,95.09085831818494,0
61.10503734976336,92.43000224616004,97.60949530705837,136,15.245981515274417,372.87717975026,0.24834768456052442,12.092972966535754,52.355602591273296,84,39,79.31633276250803,1
33.72892657568843,39.55700289561257,6.266087447772736,6,172.45676934979429,2.1465363699247053,0.02135643476233519,197.19177871712932,6.344478650344804,3,0,97.75734806174897,0
55.843824550003816,51.02113092660164,5.61582557454053,1,187.99471674971699,32.179643370572165,0.04090775589822385,89.02390649337293,3.621833867036898,0,1,96.40709688568533,0
9.947793444393689,47.10262876155243,33.98493689884248,1,198.29479611090173,3.1869877856380313,0.023587452156694097,138.68265760754974,6.746671398552913,0,0,98.67565011662171,0
99.36809250084521,76.00003710831355,97.66602073823253,134,3.600136905738176,437.22182765695896,0.6488115495376794,28.824483884879715,65.80027866785434,87,9,0.6382907635410573,1
81.40977215944034,79.26795439030695,99.96312112859675,154,11.123278774195448,303.3786713066506,0.5053146408310915,21.064222214569853,38.308972702541055,61,19,5.931073093838378,1
80.74614824254327,75.9067732560842,81.83656330543208,119,25.28010531847989,432.3640272672432,0.32133353276214466,12.679311534459183,55.596198422307445,50,23,50.94708423620182,1
21.90252712127158,29.128532425568984,32.51678326760941,9,145.03085411125255,23.591025419293995,0.04430830149100733,188.2163751622663,3.9358718813587688,2,0,96.92078218315542,0
57.56974550309694,32.133462686465904,32.21311514017728,0,191.5821025673552,77.11340743411874,0.04944270226323373,130.499634156741,8.119568771854862,1,1,99.37552626379606,0
18.816615329903904,22.686418386774292,45.85244799259105,8,83.69405255727082,73.00039691886074,0.04067332814860592,166.7469208525801,1.7180412761422803,1,0,99.0131225717381,0
8.836298322334017,23.854213939209327,18.290477639155366,0,65.7851089114992,40.050572664392284,0.024223454871347996,59.862522687882134,4.1993695483475815,4,0,99.72295004497433,0
80.05033778100906,87.54939317780489,95.26494164208874,142,8.261729723569148,368.882154716634,0.46953032993674954,3.6955877927220944,50.73996521408592,80,39,19.167206353622227,1
52.611772250631,47.87471166593271,9.226479284479005,4,158.13980828858894,38.720069026857715,0.03748204458548695,176.81321755623827,3.7985899879924503,0,1,95.81683735826087,0
58.11458098667256,56.19819770077145,19.90176822018998,7,142.52377902401332,66.07691319849792,0.042433628017711916,141.98786557970521,9.390099637576947,4,1,96.77028572444385,0
16.639416614444205,52.7812926244633,8.716551520892699,6,73.48756900842392,76.22109610525882,0.017403179167579812,185.73364587504233,7.095171191898975,3,1,98.07526762974007,0
29.393163509657295,50.38013829135752,30.798174041782733,2,59.36297140246918,26.19021738888427,0.00031703470832508684,133.456190435672,1.5944721448271926,4,0,99.83614113638967,0
20.709322010477813,66.38134551708129,40.222515270651066,7,196.0193413993098,76.85181079387885,0.0030329170009464504,171.83545902308177,1.8594234751910288,3,1,95.02602896921081,0
6.952858305433202,42.689255508081786,30.84561699477008,0,107.89435002948284,7.279134458703987,0.020058988480884717,185.40747135108842,7.516211341641219,0,0,95.01304889874696,0
97.60395663666625,89.73726660700635,99.78240972839332,199,19.02184289086914,117.64061741762275,0.05506220013750103,3.5830896484827868,90.75299218987725,60,42,3.83348805409375,1
23.58245743778143,16.339351392125856,50.85500473878706,5,140.05657930367732,38.240295994646274,0.020948627091812534,89.46459430242786,5.104566387003715,2,1,96.87561264566135,0
46.55671524801605,52.795290043095385,55.09337450990307,8,90.3646940035899,57.04989039254309,0.04649662786054806,94.7632697546156,5.492599620621372,1,1,97.22337221825451,0
25.841079883564664,68.77935917909076,35.16659200335695,4,131.2984445445027,4.663224059474421,0.0043673590556827235,197.40543588898734,2.14572266523662,4,1,98.69481668896555,0
31.168935979286704,20.354562010576803,55.32727476311784,2,92.21396178065879,55.10178624685757,0.0067456794055115515,159.87215721101202,0.07283522491039696,0,1,96.77939338050565,0
