flow_duration,fwd_packets,bwd_packets,fwd_packet_len_mean,bwd_packet_len_mean,flow_bytes_per_sec,flow_packets_per_sec,latency,packet_loss,bandwidth,jitter,fin_flag_count,syn_flag_count,rst_flag_count,failure
88094,775,91,190.82114698045416,773.1186829719011,115926.6507371623,547.5417803143114,49.05519187499545,0.006406607620111443,178.33086351581935,2.2609448808275285,4,0,0,0
67798,974,92,1305.3581590055303,811.7086791493235,890423.6026329647,755.3261738718919,31.85952417206574,0.023480850461528008,183.71392229143893,4.808063189934655,0,3,0,0
93750,840,8,1253.8407594892158,54.17755522736531,169654.89018192276,516.591948665806,36.07316296763296,0.00855551726707735,179.03297075008342,1.839988096793204,2,2,0,0
39287,448,465,1381.109529961103,1285.064558189482,792090.5595791708,79.8774833618639,70.68597037817364,0.25386684107140345,10.546905355195838,27.79391396351922,4,46,16,1
73325,123,410,1017.2328126791425,560.9111075378273,322090.2119617709,565.8436683201405,31.039296903516323,0.040180442909620945,90.71952193973931,4.473761991210326,1,2,0,0
40051,780,154,287.40286883355515,818.3862892271417,199193.35545944946,493.1991367815237,18.176794956121345,0.009180182791334552,150.07850407676597,0.42861933944427055,2,0,1,0
74262,689,160,1020.8492681298748,507.4585088979449,986858.8432629276,801.4021367780066,84.33650450254041,0.3427755506091694,1.2454727969318364,25.065534442460002,4,12,17,1
34825,267,52,1389.6905846392585,391.53059743395204,567316.5153013449,79.3767763904251,20.764603237976086,0.042583961936658477,172.69245580165574,2.8622379209326274,4,0,0,0
89641,803,103,66.36575283149023,905.8163542817681,579748.144796846,160.74219567669738,100.81063018454023,0.19623512689203615,19.767703274752552,10.673751160755604,3,10,6,1
73337,14,332,1049.3114857726318,1147.6951477651435,870119.8227181515,554.9704358152056,14.642276043701342,0.0022944950446806946,173.341871835235,0.1221966289662918,2,1,0,0
31957,421,247,264.973083021945,1360.9377550921124,828218.3713140215,735.6509452067562,132.79999717662957,0.32991129025985294,16.202704454825987,11.687077683588567,2,57,17,1
14006,286,272,1072.807246865052,787.1818180147134,159232.11150782893,747.5439045024067,23.66326767550049,0.006028305244434252,103.12250439778379,0.7765020940700995,2,0,0,0
40443,100,219,569.5571747926784,1228.1889703456761,139804.8968471352,158.91520168940826,47.834846275732794,0.0008965627191786564,69.9296408559155,3.811151030471973,4,3,0,0
46001,905,29,531.6492230159431,773.4773014522248,479941.72877393843,663.2816366697455,28.635757719858336,0.028350406510296595,65.23932065816014,0.34207776986013405,2,3,0,0
9196,982,347,27.857945103980818,777.231315664153,983136.7439380754,1.1642392698010036,107.61398651520098,0.18396199709076427,2.834379493986222,26.290897750961275,1,72,18,1
98847,172,498,1155.693438907796,838.1681130284676,237404.26716178106,925.3913634228962,85.19122311182139,0.4075224398608984,10.23732039073734,9.064257386799051,1,10,13,1
57362,3,381,1369.5328218932402,234.02766939499716,372898.202322235,938.1948882488741,35.60314583776698,0.004122165319283983,56.626869577779374,2.7523911119741538,4,2,0,0
10846,932,42,681.3046452541013,645.9255639531676,511435.72786297754,286.60520981327096,9.695773121313746,0.04781199144474144,62.138309463118816,4.139107957235976,1,1,1,0
32727,341,482,914.7846658282438,471.41282557777447,145686.5874868137,499.3678803364574,127.03980052904281,0.1895504536098617,7.057246763585041,14.473824146808186,2,79,3,1
96818,615,316,1469.0143630437692,1260.9129370141832,720751.076095381,838.3566738359588,129.00618250116523,0.296328245151497,2.5625355651976984,6.7850112001853065,4,77,7,1
7252,663,91,438.9544595796193,1285.5836563339533,442532.102321608,438.6868135770783,133.16567439328338,0.4021581685110547,3.1565643254078166,21.917096288698698,4,71,17,1
65749,296,194,391.9467270657557,1029.4373179026898,89441.24574231921,146.29401392936714,48.800614126231224,0.03126250097122838,61.35975472527021,0.2180166329171468,3,1,0,0
67192,569,50,522.2572839739353,117.35171790023391,459830.36020129704,509.0530909981746,59.51140445022965,0.20251049908193425,16.210140932920464,5.111138194763606,1,5,19,1
7897,407,248,209.06412029285647,273.41510746061954,909296.073329624,576.284864886293,134.8061315867168,0.4001493523093572,6.08193948807684,14.603198857165657,1,47,9,1
35134,513,272,773.1203171222187,1136.4967400641256,271604.26789246174,971.1821216950085,29.0461459290023,0.02705419783933899,161.80605816451387,2.859944827013746,3,2,1,0
93216,390,493,892.215182285882,705.9864481006739,630538.7501489087,773.7850828667193,32.66434958849274,0.04746836156056211,92.81191112172681,2.155859454876217,3,4,0,0
52388,488,252,1371.4130695862061,1232.8116734511436,437771.2572854532,339.92464590030943,36.320801761742565,0.007950832544858044,68.17668577653572,4.488267522830314,4,3,1,0
6191,169,436,632.1255849102388,528.6892533669134,713313.2269961713,752.4070925346047,86.15502770685788,0.47459332669932575,18.657599517775438,7.816545008986708,0,63,6,1
3729,591,285,1177.5015598418395,595.9460397002823,294725.3485864119,393.08432481423114,83.56812588142625,0.10200204602289809,10.88339180303411,27.515564507976197,4,87,3,1
89455,365,79,1305.2172665057174,36.15618121440263,542710.8562326271,654.3738174553565,63.86268466108701,0.2917785994836819,12.639367548808949,3.819229345910787,1,29,10,1
25475,632,104,474.8582066651211,1415.773469741005,40820.46981778352,137.6574016783498,131.19004985690884,0.24636888531868706,3.888715765624906,5.154616387181276,0,42,18,1
9163,372,462,1430.288263776991,1292.0611008647616,625351.2743496872,282.8244149307524,14.302891676347345,0.0352803486895239,170.39357993060145,0.11878040377262422,3,4,1,0
75277,369,53,443.0701396136672,1239.0574807979624,901479.027833134,726.8626720654883,148.880388946674,0.42166608883237167,8.844138946589904,27.55870063314298,0,68,1,1
34411,931,334,1403.594273663556,286.9631869112629,268531.12597668206,549.4312524448823,62.40664928321007,0.11916185089073116,8.308449841849601,9.726595808935597,0,22,13,1
52379,443,177,986.2946102631569,1305.0916099507517,165585.29131951617,652.7400280924197,24.20758968055651,0.025751619210101613,115.74211555173149,4.754400051968645,0,4,1,0
12152,790,268,104.45999679868922,356.21753164388844,460417.50873136823,778.5154880510395,36.26904547551674,0.019513384782875284,196.60203654669863,1.6780569391841644,3,1,1,0
23128,527,9,1416.2330637271666,1138.4696842479561,761982.4613387004,16.57688812533371,26.235176800187286,0.004437080773690222,180.04235624760986,3.1082327277955653,4,0,0,0
60805,772,239,338.4428069569718,632.6351822764556,578855.6100831634,522.4645145133082,83.09494382096591,0.38692159953467464,6.971922386543939,4.030181386338848,1,68,8,1
65045,75,270,238.3834898251127,800.3565539263373,653809.4278751622,141.3930056935033,2.500794240447625,0.039352582721736536,56.31495626291007,0.21087008056820344,4,1,1,0
22943,246,256,280.50279704570386,1153.93721257162,962529.4537932139,182.0827138422,25.407636581085196,0.009674642217692809,52.412659239008896,2.2131238682468695,4,1,0,0
28787,275,183,1481.529345562314,929.3925699357411,277523.01621955546,224.2213918267694,6.056720612532403,0.024027020481354973,199.0230092939239,4.209258845389493,2,1,1,0
37958,784,461,1096.4408661258612,1182.508560990509,39643.453391624156,714.4812520250999,28.404142717798457,0.011576474886239703,112.7516191561019,4.567258029468959,2,0,1,0
80315,373,362,1229.9574088994098,714.987674398808,747523.4619242402,328.37448063975313,4.24575332637645,0.0024857823063839934,177.394535659003,4.601456900496453,0,3,1,0
99390,471,222,1272.9072643277311,901.959840404185,318146.7390605227,552.8240670268616,76.97087686957505,0.1137386864200387,10.664612736818654,13.174405544469389,0,70,3,1
88685,797,138,153.91967854989872,41.626765849262135,168740.90401969434,144.43250390920335,134.01582710201572,0.356412191746883,3.7872845251164273,29.514751502461472,3,26,8,1
31606,112,191,1252.173970790775,72.6342877530534,44472.869532446806,254.7257968618797,82.30408606417083,0.21328714851154867,9.545347797374317,12.909636901302536,3,26,17,1
86382,435,261,1302.0130204444474,1183.9865789912258,264198.53539008205,838.6369991247528,5.164726802667559,0.01748260777129147,160.59431817191995,0.16479616109405348,1,1,0,0
16377,403,104,1442.4866424712595,1297.9242457870146,869095.3758872716,221.06295548672287,33.290164450255496,0.04727125883606181,189.13909250891956,2.65726374193267,2,0,0,0
95450,477,499,54.20530025201239,1099.5081436307446,531905.2446790484,335.8284047429888,85.91565295713593,0.2044303845792803,3.58601310160408,4.330504642295678,0,73,6,1
59224,256,61,403.56631109987813,326.6923462769381,728581.3770633622,123.64960525796008,22.442835319828944,0.018466995115145914,78.38457566413378,3.4225921599860176,4,4,0,0
5993,52,9,1374.19688284789,575.3754295093996,40586.18469762637,907.2474024347049,115.5001385701502,0.4286166907973571,6.143996769808168,29.47956109041923,1,61,8,1
32563,851,237,121.35158014706438,883.3594236374082,912672.7556880945,394.2598732981842,108.27068907897684,0.19973317010961048,11.84352096281892,9.166415679655904,0,28,17,1
59554,515,129,677.2763211856452,482.2088477112454,808937.6446985819,815.3928796049868,46.7152056110055,0.017955706974719838,186.93168422795057,4.546526208810563,4,1,1,0
48316,621,474,184.6077470688654,1325.4209395548178,265412.07031286595,812.9997378673403,4.6394690933351805,0.02962417666557149,115.4404715669126,2.60901607143742,2,2,1,0
67621,606,131,1100.353645269167,989.8975752633141,399615.9310132674,196.68354060521594,35.87068019885295,0.00832144758715605,193.48867364037645,1.4125352582235569,4,2,1,0
25334,323,335,92.65225507863836,1018.6274611168385,609347.6640883263,835.2490932820986,47.84709922025234,0.011624572063338362,147.41602738106525,0.29634022892955136,2,1,0,0
66726,530,112,1236.2225579882152,359.3445437758811,616209.5247915603,290.0428453990952,34.70046241167601,0.006764824362348893,188.78064344643488,0.8471398219171228,0,1,0,0
32514,119,228,355.753527810664,916.4402928706719,946728.1443998184,704.2697635599842,34.79045611164874,0.011611404007199884,119.96383200746745,4.648120761126057,3,2,1,0
50600,811,235,433.8786388506407,352.80804943517944,151318.91020772123,965.3734340578434,48.916193695949886,0.006921914414213593,69.60872781892232,2.1854950412441028,4,4,0,0
67420,639,303,893.5349810899362,769.0443329665438,420402.9725331837,953.6573623787156,49.390256265217644,0.04205126004094323,53.83502589073274,3.5038335786412333,4,2,1,0
8895,280,401,1258.0084988522854,1451.9768972687361,673713.2110289532,538.3204240784052,48.144531396242115,0.011315098195920815,111.24788190161294,4.728787295014161,4,4,1,0
92965,149,252,736.848314510649,1063.5734553588045,849788.0099162781,839.4813100264823,132.16924412085848,0.19783635063157634,6.580785198600502,17.788287955324304,4,63,16,1
19193,397,441,223.31877938428826,577.0478317888119,715496.089482001,556.4314472813526,145.77930600168082,0.22071465090642972,2.262879101508619,17.558279316715154,4,20,6,1
21337,834,319,674.6988869240755,1008.2393225009191,54996.93760127145,767.0577351471036,61.41088874992383,0.19157333259706033,4.06222402393432,20.675258595435494,4,84,0,1
42746,800,358,1068.356647085165,560.6165243915173,11116.33346815514,498.63687257031296,75.3877388383647,0.1829384713834671,2.781843455006882,1.3529967758540997,0,31,18,1
76254,784,288,1447.4903083911206,513.5565557721402,895207.7066435615,563.2933327400849,1.5499148613129408,0.0389081914367869,82.68506081760435,2.7172021225407637,4,1,1,0
89193,907,45,1010.4141178698297,30.000007277184423,184592.96410927942,393.39219487421593,87.84368626610681,0.18521603809160944,4.865912911849236,20.5255778783956,3,90,1,1
95122,653,426,1185.1437531136855,707.8125323160051,169424.9471836004,387.58666715557894,49.56102163806606,0.0195601777659935,57.4126445352695,1.9015410427671338,4,0,1,0
64563,73,447,1316.215360589872,431.5874475455722,664247.789119857,791.1422688061372,36.947659575051404,0.02863615410019545,74.45401325162442,1.143265487427834,2,1,0,0
15665,511,221,377.4176560208721,848.6170031065152,964097.9468809431,928.4268417289384,25.93066475401681,0.014946370830399763,127.46818658596463,0.7102313571896129,1,0,1,0
51420,917,150,1499.2415136516972,151.83338856367934,514011.6390110209,740.2851471740104,130.98736120077547,0.47262508976208784,16.190783781651554,6.227133794982747,0,68,15,1
4807,44,160,23.590507708620287,1206.6189828378986,44303.630297308526,248.80714840364848,59.82155590656777,0.3563080984290684,19.858439449565502,12.888130082113229,0,12,10,1
65290,645,25,1082.5001031983304,1192.8072564819345,875207.2069736726,202.05728175350683,77.57752107999312,0.19071267836009814,15.558024952105235,29.79926154039318,1,31,2,1
26008,273,109,85.3552786193521,1371.6833559501476,817616.7363703352,324.1941657302891,12.932966283548105,0.015182396116125575,161.44310152651383,0.2029581077564485,4,3,0,0
47334,769,241,472.26985926328996,595.0310077498857,791264.5063782672,550.123075292744,33.5252199468277,0.01760608458822686,79.46263090597871,2.823465973564244,0,3,1,0
2260,153,267,855.9166595184413,989.6432793027575,719570.9367499998,91.48598117012415,37.94884669314962,0.016538151233257036,116.95458752116741,4.330523878000189,0,3,1,0
76193,884,396,616.8439539250274,1226.2403466621597,634356.7174918002,63.83894065437338,32.56404831586873,0.039058195234422444,88.3862866900491,2.5626554137477027,2,4,0,0
93505,747,277,1022.4673121817026,600.3850343269188,862572.5060443959,329.41927323085554,109.0764088367893,0.1714570901574164,14.859529652113928,19.338970129863405,2,40,4,1
94816,1,283,1146.6234712929986,1065.8527552888652,947422.7636477005,222.78082491500786,45.386760477621685,0.006668329748652064,126.31010431047855,2.6185045791007933,1,2,0,0
92721,696,14,1394.1368525681864,872.9349210050575,627104.7594287154,586.6319049962506,138.09107112374605,0.37362521090192835,14.446970478088783,12.58940928749398,1,84,16,1
50499,479,448,1317.9489472985267,1370.590232116774,727224.3667815547,519.2201250005895,28.842975110452787,0.04350908746785227,99.88885032022623,2.5241826830207565,4,2,0,0
42324,652,171,556.6428306680194,85.36333076460298,373880.04962332075,184.65593308744752,30.73560423202416,0.030717645763490644,74.62064526829042,0.4536987330411102,4,3,1,0
92142,728,280,411.36193088445765,86.28358030602446,939498.0736185692,82.09113089853001,41.41438449537792,0.018011820484359165,188.5348982741713,2.0441492999210222,2,1,1,0
773,436,216,610.9957749955965,83.63493660149794,576278.1398872827,801.0574294011918,41.44279465848688,0.03608575847473678,172.20363646488875,1.039845111536133,2,0,0,0
86571,294,417,995.2766014260076,850.356672854069,40989.08118445605,241.87491274852556,29.074538629324827,0.044525072476061266,100.81684212448587,1.112470846319591,1,3,1,0
94171,780,485,1366.6054619268803,1112.3216015180162,546026.5561843698,964.8412570516648,54.78421502871023,0.4852612786703453,1.8268412395857296,14.333948374830245,0,74,2,1
84092,517,340,1030.3353475584695,1480.242078955811,372696.1273750817,447.2323204985472,6.22834635163225,0.007995156971997458,152.52475446329188,3.0296756082611283,2,4,1,0
7952,634,315,546.4283106053105,763.017629030243,73813.55369780111,410.188879822792,3.443475193651428,0.015191195361608368,162.39468073160248,2.771292015041697,2,3,1,0
32330,806,40,1444.192083102058,600.7887319870498,728501.8752952768,954.0608667580233,45.179204009504936,0.04064968711107254,80.56634290728387,0.44053062650961206,2,2,0,0
95803,561,154,1496.6242480286667,1358.187492406575,441689.8679929038,561.8085540933848,15.126443807506048,0.008689733912546066,78.00319248956437,3.4734730648865497,4,0,1,0
77994,32,202,652.9333597340793,270.0992228514336,109945.30627680295,423.5898425749194,59.81685185489779,0.41402450528753676,7.132197153873616,23.86032779067441,2,56,10,1
56962,284,199,307.30744373360653,103.0237198018485,212761.6203442477,768.9183344688349,29.945236775354378,0.028284422259905257,130.1021469730166,1.996953926595958,1,1,0,0
30183,963,196,422.5678290368373,605.1232037974,489639.37339837133,943.2467545364353,42.21467269143794,0.03385531935696558,52.19422397577704,1.74586837832241,1,0,1,0
57853,962,35,1434.5486722218525,203.23987842345514,816417.4256921788,894.2470996098405,40.89862374335121,0.022280995355382423,195.90842551220175,0.7615301317986412,1,0,0,0
57204,947,429,647.9415680276843,570.4376035841119,504875.13474471116,439.5667372416139,96.98154291192921,0.43591993868063217,16.891561423876126,29.195586488590095,1,37,15,1
68914,304,172,181.55090125093884,52.47100961190988,531422.4096077514,92.61659603919418,15.137674956900396,0.012140892001186399,190.95741300133875,0.2374526560894441,2,1,1,0
5419,776,249,1036.0006099243276,1268.2035626977924,124771.84881798478,361.6083989588588,14.775153607983745,0.00752387857529594,91.06795286158517,3.342308859601457,2,4,1,0
11340,110,176,90.90738069768412,979.4990263447561,153079.69247431727,549.5454787338842,75.75257965841443,0.46568101409384366,1.7813418432995833,4.213129346148843,0,82,3,1
39745,110,195,980.7376770750476,678.9554889249243,367296.9169049734,552.4440734220653,21.53222476909322,0.0016578388400024847,183.703724804192,0.43707214446278786,2,0,1,0
39335,763,312,1489.8747229490184,601.7610131450975,706639.5505853457,756.1163815431339,9.586480622127375,0.021380543582238894,101.44476528599444,3.228504503754119,2,2,1,0
46118,454,351,385.270481641267,387.7960902992732,199645.27459335144,882.8674684571521,5.65138842869235,0.029465951649682277,92.9118988568961,3.267218337420586,3,2,1,0
9333,576,249,1408.1128416001861,836.2239497590479,593828.4875026213,189.01590543076856,32.30925282900386,0.04524722422991553,88.55683331280639,3.8175169860142883,2,1,0,0
36107,646,329,935.3151315618463,522.9788487532634,361544.7560341721,239.8641760206016,47.83463320582341,0.04646066583378304,189.29969155579997,4.283464785209631,0,2,1,0
28757,338,66,1422.189299622624,297.68273752322494,339265.90033110935,848.8524939699199,46.746636981541435,0.009042120406607063,67.60653562819456,3.808535408554838,0,2,1,0
26992,687,364,1155.253275081339,352.8391642295631,306851.0950490497,607.6066276218405,134.08487782408054,0.4805482415535861,10.119169406237694,13.371946061948277,2,49,18,1
28275,889,407,648.3188503314639,290.7670677351426,360265.9277531435,528.0326314818907,4.419719618426599,0.020823158807021788,87.31883831698181,0.5869632924095897,2,4,1,0
43883,604,346,820.6844640209424,958.4823799543811,205439.67951309987,30.74276880942423,48.645504879233286,0.010451246590466097,99.77105421940509,4.19473134183405,1,2,1,0
18704,870,319,461.8068666104692,1034.589961268555,72039.66306838646,7.135851401450046,81.69588423411278,0.4673430404302302,14.641230987021562,8.186503914682373,1,80,2,1
37766,769,485,341.92752719494626,1101.6215463301805,408231.8027463868,963.9041770164289,16.00718350489349,0.006418873855679042,100.51414378502909,3.4418773992578466,2,3,0,0
28352,933,192,478.2478936130097,601.2875798195251,834202.6896111558,168.75321398278928,114.20380754675318,0.16835986157256627,7.989352003449736,18.484944391311657,1,75,15,1
8677,352,434,1136.9221501497896,1350.7198223225696,863659.0884810166,172.81243216365698,32.17877802019018,0.006307764844514303,134.64323287957305,3.955550443385147,2,3,1,0
67104,421,164,497.1649952202324,1265.0003419797233,875272.499944778,158.16781533326727,95.7965242965088,0.4268483555564394,17.65594742588244,19.887201270129626,0,29,14,1
29495,913,399,902.427106175251,1123.8266228462835,302006.82156511873,881.1045580382252,71.54444721186826,0.1444876156292216,12.711398965768753,27.02244955899692,3,9,3,1
95226,334,227,503.6443987651213,925.6668322984954,202954.87556636202,603.5130185883246,118.31379024036748,0.35708560345327645,4.4366948110100015,3.322457210604522,0,52,17,1
93543,423,152,244.69879664879187,841.6497047976632,407381.3723018352,22.86030769050443,22.9444128100232,0.008188432394065649,86.7515202988753,2.494154031140778,3,3,1,0
18748,612,190,1269.0424674543924,407.57525332683497,452341.97728851496,795.7958056134311,33.47841183246872,0.04707487109528442,80.9371965873187,2.345414739770095,4,4,1,0
96299,542,367,624.9132856010189,979.662927839068,35454.26852619617,564.0500655262639,130.48408420218027,0.19550457332872143,12.52221856679717,5.47709638810915,0,36,11,1
41846,764,385,1214.9725361729318,275.271814442772,174592.41549336698,393.4404677739003,145.58287063400053,0.4954057222488467,5.42146169292467,16.17973828284591,0,8,1,1
59325,216,27,528.362541043711,211.96596189460638,369099.78784642095,301.9742734292148,141.47446324736467,0.1788129664173917,19.608885303518477,6.182468358554747,0,9,6,1
80103,388,341,703.0726723884085,1465.6692750874809,631574.9556203483,814.9940928347063,119.00802374309272,0.35597119429081514,13.143722872431363,16.124860943105865,3,68,8,1
2914,247,292,275.05814421711466,480.33589988560226,844500.2422602443,347.7383201616775,23.508753919850182,0.04416412427121624,102.60276953961835,3.2356731647116006,2,0,1,0
66287,262,85,656.7282439380717,859.191264244997,986372.4308987804,965.6785532012275,30.55816631135737,0.01992090243615742,70.18661339696595,2.1969590319787984,0,1,0,0
74246,130,297,1495.790988324441,1247.0449832470865,104503.57229345547,143.75445096467718,89.40076781059201,0.20890591405660808,14.52630907104671,12.343922474522634,1,86,2,1
68446,374,267,486.8015148662122,487.0497741072055,439477.5119676235,6.2151475701193,138.551057864366,0.12156720987142884,18.42846327937274,24.68973236992371,1,80,3,1
61688,530,131,537.1071618220869,791.3995910306822,920108.6107771144,872.6609687702178,103.0466333303421,0.18230266778439597,6.099541173094738,27.02275397291905,2,62,10,1
44666,311,20,1390.725474712686,864.7611629172915,50496.91165299715,878.3661496586852,98.93552307548724,0.4482594596747571,7.699378693566183,25.596906488246596,0,18,5,1
23757,328,373,367.45394901281566,63.075651628472016,236135.01939596445,410.3743173555413,115.08153233697365,0.1162258219094968,9.88595043124678,12.5915421332643,0,35,7,1
56854,163,448,841.366785671339,486.32346592169154,558858.0208026149,738.8313610491844,128.77331008931077,0.19690599698534245,3.7070479583715428,3.064701336674397,1,36,18,1
52379,783,444,263.9762991270393,1108.456335474058,682680.1032368247,679.6960296961586,43.90720743420836,0.005714161509502358,136.04166411831093,2.6796333295931696,0,2,1,0
49181,920,196,280.285105425719,363.7700071061848,429028.9827760075,84.75488219919845,75.21184811518495,0.3516208637496615,10.406177304323448,23.845516718147568,3,27,18,1
37926,917,163,1317.6428465634183,923.4547199026255,23447.445557018134,191.25968631500535,1.7091389834624597,0.03524749283443556,92.13901383352687,3.388916682071409,0,2,1,0
31786,705,8,1488.6024051832499,790.8599059778223,708152.9929261407,889.1004362980905,8.622748947792145,0.01655392956794315,91.52311017640972,0.17406244002510396,3,1,0,0
30589,30,251,545.9694246519396,863.4439040596983,714452.6173056008,79.39600436245081,31.1454688735682,0.001194905091671228,99.17286929861618,1.6636911059570365,1,4,1,0
79447,780,349,499.3413389860768,1484.0065588980958,897469.4370360821,546.2435026068184,135.97293780873264,0.18490070139262826,16.429348908705784,17.42388967791818,2,41,5,1
14913,304,137,1385.895795624031,243.59005639765246,151059.83354088844,528.0930652549248,55.77126111563896,0.4872439977336317,18.667891534970135,1.4639823133156786,0,11,17,1
58702,469,176,1422.3865011897483,665.4839428284773,763500.6858012807,260.39733430716495,114.21350416945177,0.29694821653342574,4.031962645368507,26.685931559198018,4,32,18,1
61899,648,241,1265.3432008214393,643.3471115083709,32204.456337204047,497.84436201080484,29.285336367781888,0.048902845186726725,169.95177830475166,3.862346353392865,0,4,0,0
22172,972,14,676.1893050772359,65.79289192178885,963478.5842036002,473.341964992613,20.95798668333049,0.005592690093756148,110.73329522412163,2.3457409693929128,1,2,1,0
19371,373,226,250.58541432889598,963.1315967800751,425699.0364271819,615.680140734879,46.307402436919006,0.01329663835253815,52.39825244145303,3.3579673808196397,1,1,0,0
82315,559,455,1162.0003750826095,796.2423234184992,155695.26762848633,169.6341758501326,19.978942557797136,0.03895762725242411,57.51128426340699,1.4604708492839076,3,1,0,0
61322,643,349,523.4767662860094,587.9025209521974,874274.3989043224,84.71513396154808,74.0313155619693,0.161994814701478,14.139041590206954,19.6144293033827,4,88,7,1
18301,382,352,891.327015079167,961.4946031777258,145683.8112748727,377.9799119230726,40.85270102606793,0.0011428318188445475,81.33322334094292,1.3569391384710232,2,3,0,0
8914,912,264,865.0433175759306,1011.6606169710382,236659.24740092029,991.4086019436672,8.926614132474413,0.00039621911661785194,93.95648797871635,3.306961949896878,0,3,0,0
74022,626,88,890.947044434206,1353.544714536409,693450.2874747359,727.437349451073,120.2953925375637,0.18037372713915506,8.523149746741792,22.764615937356986,1,26,16,1
14530,832,251,659.9038357078957,1488.3733098232306,937144.7926998383,578.9824650980972,15.827649393777737,0.013509861900894971,145.64430486004113,0.7080633243279411,2,4,1,0
85876,429,459,526.3633569094317,1020.0198653631184,483199.6587222003,778.7962427235589,23.683120107474934,0.03836622101995055,96.21235820359296,1.5270823254012356,1,3,1,0
49898,274,139,1469.9931219940947,879.8455103639253,833165.7007894139,912.7277891967288,1.680888867600634,0.047896960927525024,63.02837561644863,1.8755938567849062,2,3,1,0
43906,808,347,1188.6096659730981,385.1011423098423,645907.1901950387,939.4590281746534,88.74725972312629,0.2924519580321328,12.2571366123769,4.408210961680515,4,85,15,1
43877,829,488,532.1631976446073,1116.7789109864812,24926.64831972152,471.7769835137687,11.178162561785665,0.008530093745353207,173.30878121756194,3.2816974324655583,0,0,1,0
12951,858,61,283.3216056320396,256.41577667252085,465561.1567745433,888.3719902302901,16.839104717920236,0.040086562249100934,116.0256481499352,4.894478639699298,3,2,1,0
10177,933,183,1272.4548765101242,176.9859466741104,851100.1816239791,975.9219067131705,64.60701589610836,0.2756263472714978,15.518900418957257,20.433306246290382,3,97,8,1
20076,961,365,32.52101050259608,730.2834178245744,642163.5636924657,326.7031502954916,21.05538441105987,0.030794296135829666,71.09829202603194,4.992728738231094,3,4,0,0
